template_name,question_id,image_id,question,ground_truth,prediction,vqa_score,prompt,retrieved_questions,retrieved_answers,candidate_answers,best_question_matched_answer,best_question_match_score,prompt_chars
current_prompt,264718007,264718,What sign is to the right of the photo?,2 hour parking|parking|2 hour parking,parking sign,0.3333,"Q: What color is the curb below the stop sign? A: red
Q: Is there a stop light? A: yes
Q: What is on the picnic table? A: nothing
Q: What sign is to the right of the photo? A:",What color is the curb below the stop sign? || Is there a stop light? || What is on the picnic table?,red || yes || nothing,"red, yes, nothing",red,0.1429,175
current_prompt,133648000,133648,Is the bat blue?,yes|yes|yes,yes,1.0,"Q: How many people are in this picture? A: 5
Q: What sport are they playing? A: baseball
Q: How many players are in the field? A: 6
Q: Is the bat blue? A:",How many people are in this picture? || What sport are they playing? || How many players are in the field?,5 || baseball || 6,"5, baseball, 6",5,0.0,154
current_prompt,133648001,133648,Is the photo colored?,yes|yes|yes,no,0.0,"Q: How many people are in this picture? A: 5
Q: What sport are they playing? A: baseball
Q: How many players are in the field? A: 6
Q: Is the photo colored? A:",How many people are in this picture? || What sport are they playing? || How many players are in the field?,5 || baseball || 6,"5, baseball, 6",5,0.0,159
current_prompt,133648002,133648,What color is the home plate umpire's shirt?,white|black|black,blue,0.0,"Q: How many people are in this picture? A: 5
Q: What sport are they playing? A: baseball
Q: How many players are in the field? A: 6
Q: What color is the home plate umpire's shirt? A:",How many people are in this picture? || What sport are they playing? || How many players are in the field?,5 || baseball || 6,"5, baseball, 6",5,0.0,182
current_prompt,133648003,133648,Which game are they playing?,baseball|baseball|baseball,baseball,1.0,"Q: How many people are in this picture? A: 5
Q: What sport are they playing? A: baseball
Q: How many players are in the field? A: 6
Q: Which game are they playing? A:",How many people are in this picture? || What sport are they playing? || How many players are in the field?,5 || baseball || 6,"5, baseball, 6",baseball,0.4,166
current_prompt,459182000,459182,What are they carrying?,surfboards|surfboards|surfboards,surfboards,1.0,"Q: Are there any plants? A: no
Q: Where do you play this sport? A: ocean
Q: What are the people caring in their arms? A: surfboards
Q: What are they carrying? A:",Are there any plants? || Where do you play this sport? || What are the people caring in their arms?,no || ocean || surfboards,"no, ocean, surfboards",no,0.0,161
current_prompt,459182001,459182,What is in the foreground?,rocks|rocks|rocks,rocks,1.0,"Q: Are there any plants? A: no
Q: Where do you play this sport? A: ocean
Q: What are the people caring in their arms? A: surfboards
Q: What is in the foreground? A:",Are there any plants? || Where do you play this sport? || What are the people caring in their arms?,no || ocean || surfboards,"no, ocean, surfboards",no,0.0,164
current_prompt,459182002,459182,How many people are there?,2|2|2,two,0.0,"Q: Are there any plants? A: no
Q: Where do you play this sport? A: ocean
Q: What are the people caring in their arms? A: surfboards
Q: How many people are there? A:",Are there any plants? || Where do you play this sport? || What are the people caring in their arms?,no || ocean || surfboards,"no, ocean, surfboards",surfboards,0.2,164
current_prompt,395801000,395801,Is it morning or evening?,evening|morning|morning,morning,1.0,"Q: What color is the front of the store on the left? A: white
Q: Is the road having work done? A: no
Q: How many bus cars can you see? A: 1
Q: Is it morning or evening? A:",What color is the front of the store on the left? || Is the road having work done? || How many bus cars can you see?,white || no || 1,"white, no, 1",white,0.0,171
current_prompt,395801001,395801,How much does parking in the lot cost?,nothing|free|free,$5,0.0,"Q: What color is the front of the store on the left? A: white
Q: Is the road having work done? A: no
Q: How many bus cars can you see? A: 1
Q: How much does parking in the lot cost? A:",What color is the front of the store on the left? || Is the road having work done? || How many bus cars can you see?,white || no || 1,"white, no, 1",white,0.0,184
current_prompt,395801002,395801,What is on the road?,car|car|cars,road,0.0,"Q: What color is the front of the store on the left? A: white
Q: Is the road having work done? A: no
Q: How many bus cars can you see? A: 1
Q: What is on the road? A:",What color is the front of the store on the left? || Is the road having work done? || How many bus cars can you see?,white || no || 1,"white, no, 1",no,0.25,166
current_prompt,395801003,395801,How many people are in the picture?,7|7|11,2,0.0,"Q: What color is the front of the store on the left? A: white
Q: Is the road having work done? A: no
Q: How many bus cars can you see? A: 1
Q: How many people are in the picture? A:",What color is the front of the store on the left? || Is the road having work done? || How many bus cars can you see?,white || no || 1,"white, no, 1",1,0.1429,181
current_prompt,395801004,395801,Do the people know each other?,no|no|no,yes,0.0,"Q: What color is the front of the store on the left? A: white
Q: Is the road having work done? A: no
Q: How many bus cars can you see? A: 1
Q: Do the people know each other? A:",What color is the front of the store on the left? || Is the road having work done? || How many bus cars can you see?,white || no || 1,"white, no, 1",white,0.0,176
current_prompt,395801005,395801,How could you carry things if you were riding this bike?,there is no bike|on my back|backpack,you couldn't,0.0,"Q: What color is the front of the store on the left? A: white
Q: Is the road having work done? A: no
Q: How many bus cars can you see? A: 1
Q: How could you carry things if you were riding this bike? A:",What color is the front of the store on the left? || Is the road having work done? || How many bus cars can you see?,white || no || 1,"white, no, 1",1,0.1,202
current_prompt,395801006,395801,How many people are in this scene?,25|15|9,1,0.0,"Q: What color is the front of the store on the left? A: white
Q: Is the road having work done? A: no
Q: How many bus cars can you see? A: 1
Q: How many people are in this scene? A:",What color is the front of the store on the left? || Is the road having work done? || How many bus cars can you see?,white || no || 1,"white, no, 1",1,0.1429,180
current_prompt,395801007,395801,What time is it?,6:00|6:00|12:30,3:30,0.0,"Q: What color is the front of the store on the left? A: white
Q: Is the road having work done? A: no
Q: How many bus cars can you see? A: 1
Q: What time is it? A:",What color is the front of the store on the left? || Is the road having work done? || How many bus cars can you see?,white || no || 1,"white, no, 1",white,0.0,162
current_prompt,264730000,264730,How many arches are under the clock?,2|2|2,3,0.0,"Q: What kind of numbers are on this clock? A: roman
Q: How many bells? A: 3
Q: Is there a painting over the arch? A: yes
Q: How many arches are under the clock? A:",What kind of numbers are on this clock? || How many bells? || Is there a painting over the arch?,roman || 3 || yes,"roman, 3, yes",3,0.2,163
current_prompt,264730001,264730,What time is it?,10:50|10:49|8:45,night,0.0,"Q: What kind of numbers are on this clock? A: roman
Q: How many bells? A: 3
Q: Is there a painting over the arch? A: yes
Q: What time is it? A:",What kind of numbers are on this clock? || How many bells? || Is there a painting over the arch?,roman || 3 || yes,"roman, 3, yes",roman,0.0,143
current_prompt,264730002,264730,Is a daytime or nighttime scene depicted?,nighttime|nighttime|night,daytime,0.3333,"Q: What kind of numbers are on this clock? A: roman
Q: How many bells? A: 3
Q: Is there a painting over the arch? A: yes
Q: Is a daytime or nighttime scene depicted? A:",What kind of numbers are on this clock? || How many bells? || Is there a painting over the arch?,roman || 3 || yes,"roman, 3, yes",roman,0.0,168
current_prompt,264730003,264730,What kind of numbers are on the clock?,roman numerals|roman|roman numerals,roman,1.0,"Q: What kind of numbers are on this clock? A: roman
Q: How many bells? A: 3
Q: Is there a painting over the arch? A: yes
Q: What kind of numbers are on the clock? A:",What kind of numbers are on this clock? || How many bells? || Is there a painting over the arch?,roman || 3 || yes,"roman, 3, yes",roman,1.0,165
current_prompt,2587000,2587,Which food contains the most potassium?,banana|banana|banana,donut,0.0,"Q: Is the donut filled? A: no
Q: What's the name of the largest pastry? A: donut
Q: How many bananas are pictured? A: 2
Q: Which food contains the most potassium? A:",Is the donut filled? || What's the name of the largest pastry? || How many bananas are pictured?,no || donut || 2,"no, donut, 2",no,0.0,165
current_prompt,2587001,2587,What is not healthy in the baggie?,donut|doughnut|donut,donut,1.0,"Q: Is the donut filled? A: no
Q: What's the name of the largest pastry? A: donut
Q: How many bananas are pictured? A: 2
Q: What is not healthy in the baggie? A:",Is the donut filled? || What's the name of the largest pastry? || How many bananas are pictured?,no || donut || 2,"no, donut, 2",no,0.0,160
short_evidence,2529010,2529,Is there snow on the ground?,no|no|no,no,1.0,"Question: Is there snow on the ground?

Helpful evidence from similar images:
- Q: Is there a blue car?
  A: no
- Q: Are the street lights turned on?
  A: no
- Q: What color is the building with the clock on it?
  A: white

Best matching evidence answer: no

Answer the question using the image. If the best matching evidence is relevant, use it.
Answer:",Is there a blue car? || Are the street lights turned on? || What color is the building with the clock on it?,no || no || white,"no, white",no,0.0,354
short_evidence,2532000,2532,Is the skier going downhill?,no|no|yes,cloudy,0.0,"Question: Is the skier going downhill?

Helpful evidence from similar images:
- Q: What weather conditions appear in this scene?
  A: cloudy
- Q: What color is the backpack?
  A: red
- Q: Does the shadow fall to the skiers left or to the right?
  A: left

Best matching evidence answer: cloudy

Answer the question using the image. If the best matching evidence is relevant, use it.
Answer:",What weather conditions appear in this scene? || What color is the backpack? || Does the shadow fall to the skiers left or to the right?,cloudy || red || left,"cloudy, red, left",cloudy,0.0,390
short_evidence,2532001,2532,How do you know this skier is not alone on the mountain?,someone had to take photo|tracks|other ski tracks and footprints,cloudy,0.0,"Question: How do you know this skier is not alone on the mountain?

Helpful evidence from similar images:
- Q: What weather conditions appear in this scene?
  A: cloudy
- Q: What color is the backpack?
  A: red
- Q: Does the shadow fall to the skiers left or to the right?
  A: left

Best matching evidence answer: cloudy

Answer the question using the image. If the best matching evidence is relevant, use it.
Answer:",What weather conditions appear in this scene? || What color is the backpack? || Does the shadow fall to the skiers left or to the right?,cloudy || red || left,"cloudy, red, left",cloudy,0.0,418
short_evidence,2532002,2532,How cold is it?,cold|15 degrees|freezing,cloudy,0.0,"Question: How cold is it?

Helpful evidence from similar images:
- Q: What weather conditions appear in this scene?
  A: cloudy
- Q: What color is the backpack?
  A: red
- Q: Does the shadow fall to the skiers left or to the right?
  A: left

Best matching evidence answer: cloudy

Answer the question using the image. If the best matching evidence is relevant, use it.
Answer:",What weather conditions appear in this scene? || What color is the backpack? || Does the shadow fall to the skiers left or to the right?,cloudy || red || left,"cloudy, red, left",cloudy,0.0,377
short_evidence,2532003,2532,Is it a sunny or cloudy day?,sunny|cloudy|cloudy,left,0.0,"Question: Is it a sunny or cloudy day?

Helpful evidence from similar images:
- Q: What weather conditions appear in this scene?
  A: cloudy
- Q: What color is the backpack?
  A: red
- Q: Does the shadow fall to the skiers left or to the right?
  A: left

Best matching evidence answer: left

Answer the question using the image. If the best matching evidence is relevant, use it.
Answer:",What weather conditions appear in this scene? || What color is the backpack? || Does the shadow fall to the skiers left or to the right?,cloudy || red || left,"cloudy, red, left",left,0.1111,388
